时间,冷机3总有功功率,冷机4总有功功率,室外湿球温度,冷机3蒸发器压力,冷机3冷冻水出水温度,冷机3冷凝器小温差,冷机3蒸发器小温差,冷机4蒸发器压力,冷机4冷冻水出水温度,冷机4冷凝器小温差,冷机4蒸发器小温差
2025-08-04 04:05,70.56,51.12,20.67,337.9,12.0,1.1,0.3,334.5,12.1,0.6,0.7
2025-08-04 04:10,69.96,51.12,20.92,337.9,12.0,1.0,0.3,335.9,12.1,0.5,0.6
2025-08-04 04:15,69.72,51.0,20.75,337.9,11.9,1.0,0.1,334.5,12.0,0.5,0.5
2025-08-04 04:20,69.48,52.44,19.8,340.0,12.0,1.1,0.1,332.4,11.8,0.6,0.2
2025-08-04 04:25,72.24,55.8,21.23,335.9,12.0,1.1,0.4,335.2,12.1,0.6,0.6
2025-08-04 04:30,69.0,48.84,21.24,339.3,12.0,1.1,0.2,339.3,12.2,0.7,0.4
2025-08-04 04:35,69.6,56.52,20.51,339.3,12.1,1.0,0.4,337.9,11.9,0.4,0.2
2025-08-04 04:40,71.88,51.6,19.83,336.6,12.0,1.2,0.3,337.2,12.3,0.9,0.7
2025-08-04 04:45,67.44,50.4,20.1,339.3,11.9,1.0,0.1,337.9,12.1,0.4,0.4
2025-08-04 04:50,70.44,54.48,20.28,338.6,12.0,1.1,0.3,335.9,12.1,0.6,0.5
2025-08-04 04:55,67.8,55.44,20.46,340.0,12.0,1.1,0.1,340.0,12.2,0.9,0.3
2025-08-04 05:00,71.76,54.96,20.38,337.9,11.9,1.0,0.2,337.2,12.1,0.6,0.4
2025-08-04 05:05,68.16,50.76,20.53,338.6,11.9,1.1,0.1,332.4,12.2,0.6,0.8
2025-08-04 05:10,70.32,48.96,20.66,338.6,12.1,1.2,0.3,338.6,12.2,0.7,0.5
2025-08-04 05:15,67.8,50.28,20.97,338.6,11.9,1.0,0.1,337.9,12.0,0.4,0.2
2025-08-04 05:20,70.44,50.64,21.39,338.6,12.0,1.1,0.2,332.4,11.9,0.6,0.6
2025-08-04 05:25,68.52,49.2,21.16,340.0,12.1,1.1,0.3,345.5,12.1,0.4,-0.2
2025-08-04 05:30,68.64,50.28,20.33,338.6,11.9,1.0,0.2,333.8,11.9,0.4,0.3
2025-08-04 05:35,72.36,54.96,19.99,339.3,12.1,1.3,0.4,338.6,12.2,0.8,0.4
2025-08-04 05:40,69.36,50.16,20.6,337.9,11.9,1.1,0.2,337.2,12.1,0.5,0.4
2025-08-04 05:45,71.16,54.72,20.65,338.6,12.0,1.1,0.2,337.2,12.2,0.7,0.5
2025-08-04 05:50,69.72,49.92,21.6,340.0,12.0,1.1,0.2,340.0,12.1,0.5,0.2
2025-08-04 05:55,71.4,53.64,21.32,337.9,12.0,1.1,0.3,335.9,12.1,0.6,0.5
2025-08-04 06:00,70.08,50.28,21.53,337.9,11.9,1.1,0.2,336.6,12.1,0.6,0.4
2025-08-04 06:05,69.72,50.4,21.43,338.6,11.9,1.0,0.2,336.6,12.1,0.6,0.6
2025-08-04 06:10,68.64,53.28,21.2,339.3,12.1,1.1,0.3,329.7,11.8,0.5,0.6
2025-08-04 06:15,72.84,50.88,21.49,337.9,12.0,1.3,0.3,340.0,12.3,0.6,0.4
2025-08-04 06:20,69.24,52.32,21.31,339.3,12.0,1.1,0.1,339.3,11.9,0.4,0.0
2025-08-04 06:25,68.64,54.96,21.26,338.6,11.9,1.0,0.1,333.1,12.0,0.6,0.6
2025-08-04 06:30,72.72,50.4,21.2,341.4,12.1,1.1,0.2,341.4,12.1,0.7,0.2
2025-08-04 06:35,69.84,52.8,21.5,339.3,12.0,1.1,0.2,335.2,11.9,0.6,0.2
2025-08-04 06:40,72.24,51.48,21.39,337.9,11.9,1.2,0.2,339.3,12.2,0.6,0.4
2025-08-04 06:45,68.52,54.12,20.65,339.3,11.9,1.0,0.1,331.0,11.8,0.6,0.6
2025-08-04 06:50,73.8,52.32,21.25,336.6,12.0,1.2,0.3,338.6,12.1,0.6,0.3
2025-08-04 06:55,70.92,51.96,21.56,337.2,11.9,1.0,0.2,338.6,12.1,0.6,0.3
2025-08-04 07:00,70.68,52.2,19.85,337.9,12.0,1.1,0.3,336.6,12.1,0.6,0.4
2025-08-04 07:05,69.72,52.56,20.98,337.9,12.1,1.0,0.3,332.4,12.0,0.6,0.7
2025-08-04 07:10,74.16,51.36,20.65,337.9,12.0,1.3,0.2,342.8,12.2,0.6,0.1
2025-08-04 07:15,68.4,53.76,21.48,338.6,12.0,1.0,0.2,334.5,11.8,0.5,0.3
2025-08-04 07:20,70.68,55.56,20.09,338.6,12.0,1.1,0.2,329.7,11.9,0.6,0.7
2025-08-04 07:25,73.32,48.84,22.21,337.9,12.1,1.3,0.3,344.1,12.3,0.7,0.4
2025-08-04 07:30,68.88,51.84,22.31,337.9,11.9,1.0,0.1,336.6,12.1,0.5,0.4
2025-08-04 07:35,72.36,52.08,22.01,339.3,12.0,1.2,0.2,334.5,12.0,0.7,0.5
2025-08-04 07:40,72.24,53.64,22.05,337.9,12.0,1.1,0.2,337.2,11.9,0.6,0.2
2025-08-04 07:45,72.72,50.76,22.29,339.3,12.0,1.1,0.2,338.6,12.1,0.5,0.3
2025-08-04 07:50,69.6,55.32,21.54,340.0,12.0,1.0,0.1,335.2,11.8,0.6,0.3
2025-08-04 07:55,73.44,51.84,22.13,337.9,12.0,1.2,0.3,341.4,12.2,0.7,0.2
2025-08-04 08:00,70.2,53.76,21.44,337.9,11.9,1.0,0.1,333.8,11.9,0.6,0.5
2025-08-04 08:05,72.96,53.52,20.42,339.3,12.0,1.1,0.2,337.9,12.2,0.6,0.5
2025-08-04 08:10,69.72,55.2,21.2,339.3,12.0,1.0,0.2,329.0,11.7,0.6,0.5
2025-08-04 08:15,74.04,52.08,21.68,338.6,12.0,1.2,0.2,337.9,12.2,0.6,0.6
2025-08-04 08:20,70.2,55.44,21.7,337.9,11.9,1.0,0.1,336.6,11.9,0.6,0.2
2025-08-04 08:25,71.28,54.48,20.0,337.9,11.9,1.0,0.2,328.3,12.1,0.6,1.0
2025-08-04 08:30,71.52,54.96,20.46,338.6,12.0,1.0,0.3,335.2,12.1,0.6,0.5
2025-08-04 08:35,72.0,52.08,19.46,338.6,12.0,1.0,0.2,338.6,12.1,0.5,0.4
2025-08-04 08:40,72.48,51.84,19.86,338.6,12.1,1.1,0.3,337.9,11.8,0.5,0.1
2025-08-04 08:45,69.84,54.84,19.93,338.6,11.9,1.1,0.2,333.8,12.0,0.6,0.6
2025-08-04 08:50,72.96,50.16,19.88,340.0,12.1,1.2,0.2,346.9,12.2,0.5,-0.1
2025-08-04 08:55,69.0,57.48,19.97,337.9,11.9,1.0,0.2,336.6,11.9,0.4,0.2
2025-08-04 09:00,73.44,54.96,20.04,336.6,12.1,1.2,0.4,337.9,12.2,0.7,0.5
2025-08-04 09:05,69.72,55.44,20.25,337.9,12.0,1.0,0.3,335.2,11.9,0.5,0.3
2025-08-04 09:10,70.92,57.0,20.23,340.0,11.9,1.1,0.0,332.4,12.0,0.7,0.7
2025-08-04 09:15,70.92,52.68,20.41,338.6,12.1,1.2,0.4,337.9,11.9,0.6,0.1
2025-08-04 09:20,71.04,52.92,21.86,338.6,11.9,1.0,0.1,330.3,11.9,0.6,0.7
2025-08-04 09:25,70.92,54.36,19.05,338.6,12.0,1.2,0.2,338.6,12.3,0.6,0.6
2025-08-04 09:30,69.48,52.08,20.65,339.3,11.9,1.0,0.0,336.6,12.0,0.6,0.3
2025-08-04 09:35,71.88,52.08,20.42,338.6,12.1,1.3,0.3,335.9,11.9,0.5,0.2
2025-08-04 09:40,71.52,50.88,19.89,337.2,11.9,1.0,0.2,335.2,12.1,0.8,0.4
2025-08-04 09:45,71.88,50.16,19.99,340.0,12.1,1.2,0.3,345.5,12.1,0.6,0.0
2025-08-04 09:50,69.0,57.12,19.25,338.6,12.0,1.1,0.2,336.6,11.9,0.4,0.2
2025-08-04 09:55,72.48,54.72,20.03,337.9,12.0,1.1,0.3,337.2,12.2,0.8,0.5
2025-08-04 10:00,69.24,54.0,19.09,339.3,12.1,1.1,0.3,339.3,11.9,0.4,0.1
2025-08-04 10:05,70.08,53.4,19.9,338.6,11.9,1.0,0.1,331.7,12.1,0.5,0.8
2025-08-04 10:10,69.96,51.12,19.28,340.7,12.1,1.3,0.2,338.6,12.0,0.6,0.2
2025-08-04 10:15,72.6,52.92,19.73,337.9,11.9,1.1,0.2,334.5,12.1,0.5,0.5
2025-08-04 10:20,69.72,53.04,19.81,340.0,11.9,1.0,0.1,336.6,12.1,0.6,0.5
2025-08-04 10:25,70.44,54.6,19.54,340.7,12.1,1.2,0.2,331.0,11.8,0.6,0.2
2025-08-04 10:30,71.64,52.08,20.7,337.9,12.0,1.2,0.3,336.6,11.9,0.6,0.2
2025-08-04 10:35,71.04,52.2,19.89,338.6,11.9,1.1,0.2,335.9,12.2,0.7,0.7
2025-08-04 10:40,71.76,51.12,18.63,338.6,12.0,1.2,0.2,340.0,12.1,0.6,0.1
2025-08-04 10:45,68.52,55.8,19.14,338.6,12.0,1.1,0.2,329.7,11.7,0.6,0.4
2025-08-04 10:50,75.6,57.72,18.04,336.6,12.0,1.2,0.3,335.2,12.4,0.8,0.7
2025-08-04 10:55,68.28,50.4,19.01,339.3,11.9,0.9,0.1,338.6,12.1,0.5,0.3
2025-08-04 11:00,71.28,56.28,18.56,338.6,12.0,1.1,0.2,331.0,11.9,0.5,0.6
2025-08-04 11:05,71.88,55.32,19.24,336.6,12.0,1.2,0.4,342.1,12.3,0.7,0.5
2025-08-04 11:10,69.96,53.4,19.23,339.3,12.0,1.1,0.1,337.9,12.1,0.6,0.4
2025-08-04 11:15,69.0,54.24,19.2,339.3,11.9,1.0,0.0,330.3,11.9,0.6,0.8
2025-08-04 11:20,71.88,50.64,19.03,340.0,12.1,1.2,0.2,336.6,11.9,0.7,0.3
2025-08-04 11:25,73.56,52.2,19.06,337.2,12.1,1.2,0.4,341.4,12.0,0.6,0.0
2025-08-04 11:30,68.52,56.04,20.23,338.6,11.9,0.9,0.2,333.8,12.1,0.6,0.8
2025-08-04 11:35,73.8,51.84,19.61,338.6,12.1,1.1,0.3,338.6,12.0,0.6,0.3
2025-08-04 11:40,71.16,56.4,19.72,338.6,12.0,1.1,0.2,331.0,11.9,0.7,0.6
2025-08-04 11:45,75.84,52.08,19.4,336.6,12.1,1.2,0.4,343.4,12.4,0.7,0.5
2025-08-04 11:50,69.72,50.52,19.89,338.6,12.0,1.1,0.1,337.9,11.8,0.4,0.2
2025-08-04 11:55,72.6,56.4,19.3,338.6,11.9,1.0,0.2,332.4,11.9,0.6,0.6
2025-08-04 12:00,71.88,53.28,20.6,338.6,12.0,1.2,0.2,339.3,12.2,0.7,0.3
2025-08-04 12:05,71.28,55.8,20.25,338.6,12.0,1.0,0.2,332.4,11.9,0.6,0.6
2025-08-04 12:10,71.52,52.32,20.04,337.9,11.9,1.0,0.2,336.6,12.0,0.5,0.4
2025-08-04 12:15,71.88,53.4,20.1,340.0,12.0,1.1,0.1,331.0,11.9,0.7,0.5
2025-08-04 12:20,72.96,55.56,20.16,337.9,12.0,1.2,0.2,337.9,12.1,0.6,0.4
2025-08-04 12:25,70.08,53.16,19.67,338.6,11.9,1.0,0.1,335.2,11.9,0.5,0.4
2025-08-04 12:30,73.68,53.04,20.17,338.6,12.1,1.2,0.3,339.3,12.1,0.6,0.4
2025-08-04 12:35,70.08,54.84,19.88,337.9,11.9,1.0,0.2,334.5,12.1,0.6,0.8
2025-08-04 12:40,73.08,52.32,19.14,337.9,12.0,1.1,0.3,342.1,12.2,0.6,0.2
2025-08-04 12:45,69.24,54.84,19.63,338.6,12.0,1.0,0.2,331.7,11.7,0.5,0.4
2025-08-04 12:50,72.72,58.2,20.4,338.6,12.0,1.1,0.2,335.2,12.1,0.8,0.5
2025-08-04 12:55,71.64,50.28,19.77,339.3,12.1,1.2,0.4,342.1,12.2,0.6,0.2
2025-08-04 13:00,69.6,54.0,19.83,337.2,11.9,1.0,0.2,331.7,12.0,0.7,0.6
2025-08-04 13:05,69.24,53.04,19.0,340.0,12.0,1.2,0.1,333.1,11.9,0.6,0.6
2025-08-04 13:10,71.88,51.36,20.44,338.6,12.0,1.0,0.2,334.5,12.1,0.7,0.7
2025-08-04 13:15,70.68,53.88,20.27,338.6,12.1,1.2,0.3,341.4,11.9,0.5,0.0
2025-08-04 13:20,72.0,54.72,19.97,337.9,11.9,1.0,0.2,331.7,11.9,0.6,0.6
2025-08-04 13:25,71.76,51.84,20.31,338.6,12.0,1.2,0.2,338.6,12.2,0.6,0.4
2025-08-04 13:30,69.96,55.32,20.22,340.0,12.1,1.1,0.3,333.8,11.8,0.6,0.5
2025-08-04 13:35,74.16,54.36,19.92,337.2,12.0,1.2,0.3,339.3,12.1,0.6,0.2
2025-08-04 13:40,69.36,54.84,19.41,340.0,12.0,1.0,0.2,331.0,11.9,0.6,0.7
2025-08-04 13:45,74.16,50.64,20.25,339.3,12.1,1.2,0.4,340.7,12.3,0.7,0.3
2025-08-04 13:50,69.72,51.96,19.62,338.6,12.0,1.2,0.2,341.4,11.9,0.3,0.0
2025-08-04 13:55,71.4,54.36,19.75,339.3,11.9,1.0,0.1,334.5,12.1,0.7,0.6
2025-08-04 14:00,69.36,53.76,20.2,338.6,11.9,1.1,0.0,336.6,12.2,0.6,0.5
2025-08-04 14:05,72.84,54.0,20.02,337.9,12.1,1.2,0.3,334.5,12.0,0.7,0.5
2025-08-04 14:10,71.16,54.6,19.65,338.6,12.0,1.1,0.2,334.5,11.8,0.6,0.2
2025-08-04 14:15,69.96,54.6,19.88,338.6,11.9,1.0,0.1,331.7,12.0,0.7,0.7
2025-08-04 14:20,74.52,53.52,20.43,340.0,12.1,1.2,0.3,342.1,12.1,0.6,0.1
2025-08-04 14:25,69.6,52.56,19.36,336.6,11.9,1.1,0.2,335.2,11.7,0.4,0.1
2025-08-04 14:30,72.48,51.0,20.49,337.9,11.9,1.1,0.1,335.9,12.2,0.7,0.6
2025-08-04 14:35,70.8,51.72,20.16,338.6,12.0,1.1,0.2,337.9,12.1,0.6,0.4
2025-08-04 14:40,72.36,53.4,20.76,336.6,11.9,1.2,0.2,337.9,12.1,0.7,0.3
2025-08-04 14:45,71.64,53.64,20.48,337.2,12.0,1.1,0.3,336.6,11.9,0.5,0.2
2025-08-04 14:50,72.36,54.96,20.64,339.3,11.9,1.0,0.1,334.5,12.2,0.7,0.5
2025-08-04 14:55,68.64,55.56,19.63,341.4,12.1,1.2,0.2,340.0,11.7,0.4,-0.1
2025-08-04 15:00,74.04,53.88,19.8,337.2,12.0,1.1,0.3,335.2,12.0,0.7,0.4
2025-08-04 15:05,70.56,52.68,19.75,338.6,12.0,1.0,0.1,335.2,12.1,0.6,0.5
2025-08-04 15:10,72.6,56.04,19.88,337.9,11.9,1.1,0.2,329.0,11.9,0.6,0.7
2025-08-04 15:15,72.0,55.44,21.44,340.0,12.1,1.2,0.2,344.1,12.1,0.5,-0.1
2025-08-04 15:20,72.12,56.4,20.61,339.3,12.0,1.1,0.3,335.9,11.8,0.5,0.1
2025-08-04 15:25,72.6,52.8,19.81,338.6,12.0,1.1,0.2,335.9,12.2,0.6,0.5
2025-08-04 15:30,69.84,54.24,20.85,340.0,12.0,1.0,0.1,335.2,11.8,0.5,0.1
2025-08-04 15:35,73.92,54.6,19.72,337.2,12.0,1.1,0.3,337.9,12.0,0.6,0.2
2025-08-04 15:40,69.48,54.6,18.9,338.6,11.9,1.0,0.1,329.7,11.9,0.7,0.7
2025-08-04 15:45,74.88,51.0,20.01,339.3,12.1,1.2,0.2,344.1,12.2,0.6,0.0
2025-08-04 15:50,69.6,56.4,20.0,338.6,11.9,1.0,0.2,334.5,11.7,0.3,0.0
2025-08-04 15:55,73.32,60.12,19.9,337.9,11.9,1.0,0.2,332.4,12.1,0.7,0.8
2025-08-04 16:00,69.48,51.0,20.04,337.9,12.0,1.0,0.3,335.9,12.1,0.6,0.4
2025-08-04 16:05,71.76,55.32,21.09,339.3,11.9,1.0,0.0,330.3,11.9,0.5,0.6
2025-08-04 16:10,73.08,53.04,19.39,338.6,12.1,1.1,0.4,342.1,12.1,0.7,0.1
2025-08-04 16:15,70.32,54.96,20.33,338.6,11.9,0.9,0.1,331.0,11.9,0.6,0.6
2025-08-04 16:20,71.4,52.32,19.96,340.0,12.1,1.1,0.2,335.9,12.1,0.7,0.5
2025-08-04 16:25,72.72,54.48,19.83,338.6,12.0,1.1,0.2,336.6,11.9,0.6,0.1
2025-08-04 16:30,70.44,53.64,21.48,339.3,12.0,1.0,0.2,335.9,11.9,0.6,0.4
2025-08-04 16:35,72.36,53.16,20.53,337.9,11.9,0.9,0.2,329.7,12.1,0.6,0.8
2025-08-04 16:40,71.52,53.4,20.25,340.0,12.1,1.3,0.2,343.4,12.0,0.7,-0.2
2025-08-04 16:45,69.96,54.6,20.21,338.6,12.0,1.0,0.3,336.6,11.9,0.5,0.2
2025-08-04 16:50,75.24,54.96,20.96,337.2,11.9,1.2,0.2,333.1,12.3,0.8,0.6
2025-08-04 16:55,70.44,56.16,19.8,338.6,12.1,1.0,0.3,336.6,11.7,0.3,-0.1
2025-08-04 17:00,72.72,54.12,18.73,338.6,12.0,1.1,0.3,335.9,12.1,0.6,0.5
2025-08-04 17:05,72.36,54.24,20.29,339.3,12.1,1.1,0.2,338.6,11.9,0.5,0.1
2025-08-04 17:10,71.76,52.68,20.09,336.6,11.9,1.0,0.2,337.9,12.1,0.5,0.4
2025-08-04 17:15,69.24,54.12,19.3,340.0,11.9,1.0,0.0,334.5,11.9,0.6,0.3
2025-08-04 17:20,72.72,53.04,19.96,339.3,12.0,1.1,0.2,335.9,12.1,0.6,0.5
2025-08-04 17:25,70.32,57.6,20.27,338.6,12.0,1.0,0.2,328.3,11.9,0.6,0.8
2025-08-04 17:30,75.12,51.96,20.81,336.6,12.0,1.1,0.3,333.8,12.2,0.6,0.6
2025-08-04 17:35,69.84,50.04,20.13,338.6,12.0,1.0,0.1,340.0,11.9,0.4,0.1
2025-08-04 17:40,72.36,60.72,19.83,338.6,12.0,1.0,0.2,329.0,11.8,0.6,0.7
2025-08-04 17:45,74.4,51.12,21.05,337.9,12.1,1.4,0.4,343.4,12.3,0.6,0.2
2025-08-04 17:50,70.2,57.0,20.52,338.6,11.9,1.0,0.1,331.0,11.6,0.6,0.3
2025-08-04 17:55,72.84,53.88,19.96,338.6,12.1,1.1,0.2,336.6,12.2,0.7,0.5
2025-08-04 18:00,72.12,55.44,20.03,337.9,12.0,1.0,0.2,334.5,11.8,0.6,0.3
2025-08-04 18:05,74.28,53.16,19.89,340.7,12.1,1.1,0.3,341.4,12.1,0.5,0.2
2025-08-04 18:10,73.56,54.24,20.91,337.9,12.0,1.0,0.3,337.9,12.0,0.6,0.3
2025-08-04 18:15,72.6,54.72,19.64,338.6,11.9,1.0,0.1,337.9,12.1,0.6,0.4
2025-08-04 18:20,71.76,55.8,20.78,339.3,12.0,1.1,0.2,332.4,11.8,0.5,0.4
2025-08-04 18:25,75.36,50.88,20.06,338.6,12.1,1.3,0.2,342.8,12.3,0.7,0.2
2025-08-04 18:30,70.08,58.92,21.18,338.6,12.0,0.9,0.3,329.0,11.7,0.6,0.6
2025-08-04 18:35,74.64,52.56,21.04,337.2,11.9,1.0,0.2,333.8,12.3,0.7,1.1
2025-08-04 18:40,68.52,59.52,19.67,340.0,12.0,1.0,0.0,337.2,11.8,0.5,-0.2
2025-08-04 18:45,73.44,56.52,21.06,337.9,11.9,1.0,0.2,335.2,11.9,0.5,0.4
2025-08-04 18:50,74.16,53.28,22.47,337.2,12.0,1.1,0.3,339.3,12.2,0.6,0.5
2025-08-04 18:55,71.28,53.64,21.72,338.6,12.0,1.1,0.2,334.5,11.8,0.5,0.3
2025-08-04 19:00,71.28,53.16,20.26,340.0,12.0,1.0,0.1,335.2,12.0,0.7,0.5
2025-08-04 19:05,71.28,57.6,20.34,340.7,11.9,1.1,0.0,329.0,11.8,0.6,0.5
2025-08-04 19:10,73.68,55.08,20.34,339.3,12.1,1.1,0.4,340.7,12.0,0.5,0.0
2025-08-04 19:15,73.2,54.24,20.22,336.6,11.9,1.0,0.2,335.2,12.1,0.6,0.4
2025-08-04 19:20,73.08,53.64,21.07,340.0,12.1,1.1,0.3,337.9,12.1,0.6,0.3
2025-08-04 19:25,70.68,57.0,19.84,338.6,11.9,1.0,0.1,327.6,11.8,0.6,0.9
2025-08-04 19:30,75.12,53.64,21.8,339.3,12.1,1.2,0.3,342.8,12.2,0.6,0.2
2025-08-04 19:35,70.44,51.96,20.54,337.9,12.0,0.9,0.3,335.9,12.0,0.5,0.4
2025-08-04 19:40,73.68,56.28,20.39,337.9,12.0,1.0,0.3,335.9,12.3,0.6,0.9
2025-08-04 19:45,71.04,54.12,19.95,340.0,12.1,1.0,0.2,340.0,11.9,0.5,0.1
2025-08-04 19:50,71.88,55.8,20.19,337.9,11.9,1.1,0.2,334.5,12.1,0.6,0.7
2025-08-04 19:55,72.0,54.84,20.11,337.2,12.0,1.0,0.3,337.2,12.1,0.6,0.5
2025-08-04 20:00,71.64,53.64,20.31,337.9,11.9,1.0,0.1,335.2,12.1,0.6,0.4
2025-08-04 20:05,69.96,53.04,19.45,340.0,12.0,0.9,0.1,333.8,11.8,0.5,0.4
2025-08-04 20:10,74.4,54.12,20.35,337.2,12.1,1.1,0.4,337.2,12.2,0.6,0.5
2025-08-04 20:15,71.04,57.12,19.49,337.9,12.0,1.0,0.3,335.2,11.8,0.4,0.1
2025-08-04 20:20,70.92,54.0,20.65,338.6,11.9,1.0,0.1,327.6,11.9,0.6,0.8
2025-08-04 20:25,70.8,50.88,20.82,339.3,12.1,1.1,0.2,342.8,12.1,0.7,0.1
2025-08-04 20:30,71.28,57.48,21.41,337.9,11.9,1.0,0.2,329.0,11.8,0.5,0.7
2025-08-04 20:35,71.88,51.12,20.56,340.0,12.1,1.2,0.3,340.7,12.2,0.7,0.3
2025-08-04 20:40,71.64,56.28,20.65,338.6,12.0,1.0,0.2,337.9,11.8,0.5,0.1
2025-08-04 20:45,71.64,53.88,19.85,339.3,12.0,1.1,0.1,336.6,12.1,0.6,0.4
2025-08-04 20:50,71.88,54.84,20.46,338.6,12.0,1.1,0.2,337.9,11.9,0.6,0.2
2025-08-04 20:55,72.0,48.96,21.01,337.9,12.0,1.1,0.3,342.1,12.0,0.5,-0.1
2025-08-04 21:00,69.0,52.32,20.6,338.6,11.9,0.9,0.1,331.0,11.9,0.6,0.7
2025-08-04 21:05,74.52,49.92,19.69,338.6,12.1,1.1,0.4,341.4,12.3,0.7,0.5
2025-08-04 21:10,67.44,48.12,20.94,337.9,11.9,1.0,0.2,337.9,12.0,0.4,0.3
2025-08-04 21:15,72.72,51.96,20.63,336.6,12.0,1.1,0.4,333.1,12.3,0.9,1.0
2025-08-04 21:20,69.24,51.0,21.05,338.6,12.0,1.1,0.3,337.9,12.0,0.5,0.3
2025-08-04 21:25,70.68,51.84,20.73,338.6,12.0,1.1,0.2,331.0,12.0,0.6,0.7
2025-08-04 21:30,69.72,48.0,20.3,338.6,12.1,1.2,0.2,342.8,11.9,0.5,-0.2
2025-08-04 21:35,71.76,53.28,19.7,337.2,11.9,0.9,0.2,334.5,12.1,0.6,0.5
2025-08-04 21:40,69.12,50.76,20.53,339.3,11.9,1.0,0.1,336.6,12.1,0.6,0.4
2025-08-04 21:45,70.08,52.68,20.13,337.9,12.0,1.1,0.2,331.0,11.8,0.5,0.5
2025-08-04 21:50,68.76,53.52,19.83,340.0,12.0,1.0,0.2,334.5,11.9,0.5,0.3
2025-08-04 21:55,72.6,50.52,20.49,338.6,12.1,1.1,0.4,335.2,12.2,0.8,0.6
2025-08-04 22:00,68.64,52.32,20.36,340.0,12.0,1.1,0.2,341.4,11.8,0.3,-0.1
2025-08-04 22:05,71.16,53.4,19.96,337.9,11.9,1.1,0.2,333.8,11.9,0.4,0.4
2025-08-04 22:10,73.2,49.8,19.47,338.6,12.1,1.2,0.4,342.8,12.3,0.6,0.2
2025-08-04 22:15,67.68,53.52,20.49,339.3,12.0,1.0,0.2,331.0,11.7,0.4,0.5
2025-08-04 22:20,72.6,47.88,20.11,340.0,12.1,1.2,0.2,337.2,12.2,0.7,0.5
2025-08-04 22:25,69.48,51.48,20.33,337.9,12.0,1.0,0.3,335.2,12.0,0.5,0.5
2025-08-04 22:30,71.28,52.44,19.88,337.2,11.9,1.2,0.2,338.6,12.1,0.6,0.3
2025-08-04 22:35,69.84,51.6,20.51,337.9,12.0,1.1,0.2,337.9,11.8,0.4,0.0
2025-08-04 22:40,70.32,49.68,21.01,338.6,11.9,1.1,0.2,335.9,12.1,0.7,0.4
2025-08-04 22:45,67.68,52.08,20.95,340.7,12.0,1.0,0.1,336.6,11.9,0.6,0.4
2025-08-04 22:50,73.08,52.92,20.72,337.9,12.0,1.2,0.3,335.9,11.9,0.7,0.3
2025-08-04 22:55,70.56,50.88,20.68,338.6,11.9,1.0,0.2,335.9,12.1,0.5,0.6
2025-08-04 23:00,72.12,55.2,19.33,338.6,12.0,1.0,0.2,335.9,12.2,0.7,0.5
2025-08-04 23:05,67.92,54.72,19.86,339.3,12.0,1.0,0.2,334.5,11.7,0.4,0.4
2025-08-04 23:10,72.12,55.08,20.21,337.9,11.9,1.0,0.2,333.8,12.1,0.4,0.6
2025-08-04 23:15,72.24,50.88,20.39,338.6,12.1,1.2,0.4,340.0,12.2,0.6,0.3
2025-08-04 23:20,68.28,55.44,19.22,338.6,11.9,0.9,0.1,329.0,11.8,0.5,0.6
2025-08-04 23:25,71.64,48.84,19.78,340.0,12.1,1.2,0.2,337.2,12.2,0.7,0.5
2025-08-04 23:30,71.04,53.28,19.71,338.6,12.0,1.2,0.2,335.9,11.9,0.6,0.2
2025-08-04 23:35,70.44,51.6,20.06,339.3,12.0,1.1,0.2,337.2,11.9,0.7,0.3
2025-08-04 23:40,71.52,54.0,20.02,337.9,12.0,1.2,0.3,335.2,11.9,0.6,0.3
2025-08-04 23:45,71.28,52.8,20.32,337.9,12.0,1.2,0.3,340.0,12.2,0.8,0.5
2025-08-04 23:50,69.12,53.04,19.91,339.3,11.9,1.0,0.0,334.5,12.0,0.6,0.4
2025-08-04 23:55,72.12,50.52,20.26,337.2,12.0,1.2,0.3,340.0,12.1,0.5,0.2
2025-08-05 00:00,68.52,53.52,20.11,338.6,11.9,1.0,0.1,331.0,11.8,0.5,0.5
2025-08-05 00:05,72.72,55.8,20.22,338.6,12.1,1.2,0.4,338.6,12.3,0.9,0.4
2025-08-05 00:10,67.92,52.2,20.02,338.6,12.0,1.0,0.2,337.9,12.0,0.5,0.3
2025-08-05 00:15,70.56,52.32,19.96,337.9,12.0,1.1,0.3,334.5,12.1,0.5,0.7
2025-08-05 00:20,70.44,55.44,19.93,337.9,12.0,1.1,0.3,340.7,12.3,0.6,0.3
2025-08-05 00:25,69.72,54.6,19.73,338.6,11.9,1.1,0.1,334.5,12.0,0.5,0.5
2025-08-05 00:30,69.72,53.04,20.56,338.6,12.1,1.0,0.3,333.1,12.1,0.6,0.8
2025-08-05 00:35,72.6,50.64,20.06,337.9,12.0,1.1,0.3,339.3,12.2,0.6,0.4
2025-08-05 00:40,67.44,50.16,19.84,340.0,12.0,1.0,0.1,337.9,12.0,0.5,0.3
2025-08-05 00:45,69.48,57.0,20.17,339.3,11.9,1.0,0.1,333.8,11.9,0.5,0.3
2025-08-05 00:50,68.64,49.92,19.77,341.4,11.9,1.1,0.0,336.6,12.1,0.6,0.3
2025-08-05 00:55,70.44,52.8,19.84,337.2,11.9,1.1,0.2,335.2,12.1,0.6,0.5
